material_id,chem_formula,n_rows,CN_values,R0_mean,B_mean,chemenv_examples,mean_charge_mean,min_charge_min,max_charge_max
mp-757336,Hf2N2O,3,"[1, 2, 3]",1.814559964228408,0.5517076855389571,"Trigonal prism, Octahedron",4.0,4.0,4.0
mp-761033,Hf3N2O3,3,"[2, 3, 4]",1.9125705257103345,0.4206101665146569,Octahedron,4.0,4.0,4.0
mp-775784,Hf2N2O,3,"[1, 2, 3]",1.8549098511265456,0.5012784937918359,"Trigonal prism, Octahedron",4.0,4.0,4.0
mp-775786,Hf2N2O,3,"[1, 2, 3]",1.804798334863267,0.5694446449581688,"Trigonal prism, Octahedron",4.0,4.0,4.0
mp-775799,Hf2N2O,3,"[1, 2, 3]",1.954286393301085,0.36312807933496555,"Trigonal prism, Octahedron",4.0,4.0,4.0
mp-776213,Hf2N2O,3,"[1, 2, 3]",1.888552029375438,0.45086618048274846,"Trigonal prism, Octahedron",4.0,4.0,4.0
mp-776214,Hf2N2O,3,"[1, 2, 3]",1.8756329594303753,0.4644307397207342,"Trigonal prism, Octahedron",4.0,4.0,4.0
mp-776225,Hf2N2O,3,"[1, 2, 3]",1.8527658903521946,0.5077431855642132,"Trigonal prism, Octahedron",4.0,4.0,4.0
mp-776226,Hf2N2O,3,"[1, 2, 3]",2.0374240936927075,0.22738808591917,"Trigonal prism, Octahedron",4.0,4.0,4.0
mp-779739,Hf2N2O,3,"[1, 2, 3]",1.978384633077443,0.3194357359259722,"Trigonal prism, Octahedron",4.0,4.0,4.0
mp-779837,Hf2N2O,3,"[1, 2, 3]",1.8843845131600696,0.4542019665231749,"Trigonal prism, Octahedron",4.0,4.0,4.0
mp-779864,Hf2N2O,3,"[1, 2, 3]",1.9615255539224492,0.3314146227026305,"Trigonal prism, Octahedron",4.0,4.0,4.0
mp-779975,Hf2N2O,3,"[1, 2, 3]",2.0120526009097817,0.2673398930209544,"Trigonal prism, Octahedron",4.0,4.0,4.0
mp-780075,Hf2N2O,3,"[1, 2, 3]",2.105992565047277,0.1465572283703664,"Trigonal prism, Octahedron",4.0,4.0,4.0
mp-27221,Ca2Hf7O16,2,"[6, 7]",1.8171871421310375,0.5980928295743111,"Square-face capped trigonal prism, Octahedron",4.0,4.0,4.0
mp-531956,Hf3Sc4O12,2,"[6, 7]",1.8122094249680891,0.6466595001569705,"Square-face capped trigonal prism, Octahedron",4.0,4.0,4.0
mp-555344,Hf2P2O9,2,"[6, 7]",1.915909581715605,0.3744497617205621,"Pentagonal bipyramid, Octahedron",4.0,4.0,4.0
mp-676653,Lu4Hf3O12,2,"[6, 7]",1.87395348868459,0.5384682935201213,"Square-face capped trigonal prism, Octahedron",4.0,4.0,4.0
mp-685490,Hf3Sc4O12,2,"[6, 7]",1.852994064079057,0.5766006294494621,"Square-face capped trigonal prism, Octahedron",4.0,4.0,4.0
mp-754668,Hf3N2O3,2,"[3, 4]",1.8476765656289311,0.5909880267369161,Octahedron,4.0,4.0,4.0
mp-756180,Ba2Hf7O16,2,"[6, 7]",1.7954332005948768,0.7484940803694695,"Square-face capped trigonal prism, Octahedron",4.0,4.0,4.0
mp-757149,Sr2Hf7O16,2,"[6, 7]",1.798784135070806,0.6681393086693862,"Square-face capped trigonal prism, Octahedron",4.0,4.0,4.0
mp-760007,Hf3N2O3,2,"[3, 4]",1.9188518678734623,0.4215208845513715,Octahedron,4.0,4.0,4.0
mp-766090,Hf3Sc4O12,2,"[6, 7]",1.6268603419764245,1.0173582670095622,"Square-face capped trigonal prism, Octahedron",4.0,4.0,4.0
mp-1101177,Y2Hf2O7,1,[5],1.9065213715782516,0.8707041726521828,Trigonal bipyramid,4.0,4.0,4.0
mp-1178405,Cs2HfO3,1,[5],1.6655496660383586,1.666413077027686,Square pyramid,4.0,4.0,4.0
mp-1178408,Cs2HfO3,1,[4],1.9648093756007672,0.5925035520135816,Tetrahedron,4.0,4.0,4.0
mp-1198622,Li7La3Hf2O12,1,[6],1.9902722135894728,0.2307351717193426,Octahedron,4.0,4.0,4.0
mp-1201301,K2Hf2O5,1,[6],1.6882487300412194,1.061028808512304,Octahedron,4.0,4.0,4.0
mp-1205471,K10Hf3Mo12PbO48,1,[6],0.9989918353740596,2.664924278634266,Octahedron,4.0,4.0,4.0
mp-1207897,Y2Hf2(MoO4)7,1,[6],1.9570706338456767,0.3030558330564129,Octahedron,4.0,4.0,4.0
mp-1208737,Tb2Hf2(MoO4)7,1,[6],1.9432864866396624,0.3408779137702364,Octahedron,4.0,4.0,4.0
mp-1209249,Sm2Hf2(MoO4)7,1,[6],1.9308477665513135,0.3800370342333574,Octahedron,4.0,4.0,4.0
mp-1209493,Rb8Hf(MoO4)6,1,[6],0.8638091195141161,3.0118522903345797,Octahedron,4.0,4.0,4.0
mp-1210635,Na2Hf(MoO4)3,1,[8],1.7146891260462347,0.7832526756489728,Dodecahedron with triangular faces - p2345 plane normalized,4.0,4.0,4.0
mp-1211649,K4HfO4,1,[4],1.956357922378031,0.1461194673506482,Tetrahedron,4.0,4.0,4.0
mp-1212158,Hf3GeO8,1,[8],1.9615717001168895,0.3237805072083661,"Cube, Dodecahedron with triangular faces - p2345 plane normalized",4.0,4.0,4.0
mp-1212404,HfCdO3,1,[6],2.1669191270453863,-0.2147307092355125,Octahedron,4.0,4.0,4.0
mp-1212595,Ho2Hf2(MoO4)7,1,[6],1.9454814268692624,0.33116177943188,Octahedron,4.0,4.0,4.0
mp-1213333,Gd2Hf2(MoO4)7,1,[6],1.9649549670631452,0.2900005148944712,Octahedron,4.0,4.0,4.0
mp-1213558,Eu2Hf2(MoO4)7,1,[6],1.969359478777061,0.2927542018414352,Octahedron,4.0,4.0,4.0
mp-1218419,SrCaHf2O6,1,[6],2.1011860582444455,-0.0081649130180176,Octahedron,4.0,4.0,4.0
mp-1218454,SrCa3Hf4O12,1,[6],2.1167303434530083,-0.0521158864838721,Octahedron,4.0,4.0,4.0
mp-1218494,Sr3CaHf4O12,1,[6],2.093796164776272,0.0035986940206908,Octahedron,4.0,4.0,4.0
mp-1218574,Sr4Hf3TiO12,1,[6],1.9920482178799357,0.2240211795488014,Octahedron,4.0,4.0,4.0
mp-1220764,NaHfScO4,1,[6],1.9115372361453573,0.4748533183185031,Octahedron,4.0,4.0,4.0
mp-1223505,KNaHf4(PO4)6,1,[6],1.958551946022857,0.2747462870433051,Octahedron,4.0,4.0,4.0
mp-1224442,HfTi(PbO3)2,1,[6],1.910724781796857,0.4938583727730485,Octahedron,4.0,4.0,4.0
mp-1224453,HfTl2Fe2(MoO4)6,1,[6],2.4130147746903874,-0.8546690588557493,Octahedron,4.0,4.0,4.0
mp-1224490,Hf2Sb2Pb4O13,1,[6],1.975009638831894,0.2830117379606995,Octahedron,4.0,4.0,4.0
mp-1224517,Hf3TePb4O13,1,[6],2.0092154576158707,0.2079554854477435,Octahedron,4.0,4.0,4.0
mp-1224533,K5HfIn(MoO4)6,1,[6],1.6248044544294449,1.1333860367700432,Octahedron,4.0,4.0,4.0
mp-1224574,K2YHf(PO4)3,1,[6],2.2952062978973133,-0.5217217919410693,Octahedron,4.0,4.0,4.0
mp-1224603,Hf3Ti2(PbO3)5,1,[6],3.3023521521123245,-2.9789122507813905,Octahedron,4.0,4.0,4.0
mp-1224605,HfTi4(PbO3)5,1,[6],1.202342284438518,2.278053979293543,Octahedron,4.0,4.0,4.0
mp-1224660,HfTi4(PbO3)5,1,[6],1.2020009894637755,2.3394972550628834,Octahedron,4.0,4.0,4.0
mp-1227961,Ca3Hf2AlFeSiO12,1,[6],1.903801561341268,0.4539579302390757,Octahedron,4.0,4.0,4.0
mp-1228349,Ba3HfNb4O15,1,[6],2.0650987139428034,0.0478823909374572,Octahedron,4.0,4.0,4.0
mp-1228378,Ba3HfTa4O15,1,[6],2.187250273038374,-0.1965596803777171,Octahedron,4.0,4.0,4.0
mp-13109,SrHfO3,1,[6],2.079868410943612,-0.0242152459807561,Octahedron,4.0,4.0,4.0
mp-14526,Na4Hf2(GeO4)3,1,[6],1.8038094742170616,0.63253999199154,Octahedron,4.0,4.0,4.0
mp-15003,Ca3HfSi2O9,1,[6],1.8806476563931347,0.5080720151953942,Octahedron,4.0,4.0,4.0
mp-1516655,BaCeEuHfO6,1,[6],2.042625337502619,0.138316932433469,Octahedron,4.0,4.0,4.0
mp-1520427,NaEuHf2O6,1,[6],2.0300744430953492,0.1044672790567985,Octahedron,4.0,4.0,4.0
mp-1522444,BaSrCeHfO6,1,[6],2.046439932089716,0.1329448913799717,Octahedron,4.0,4.0,4.0
mp-1858,HfO2,1,[7],2.07902720606476,0.1771506227862224,Square-face capped trigonal prism,4.0,4.0,4.0
mp-2207782,Hf2Bi2O7,1,[6],2.023002937600197,0.1216559710085624,Octahedron,4.0,4.0,4.0
mp-22734,HfPbO3,1,[6],2.0495629678141256,0.1040451760783884,Octahedron,4.0,4.0,4.0
mp-2712528,Na3HfMg3PS5O24,1,[6],1.8542592367741828,0.5105508939847432,Octahedron,4.0,4.0,4.0
mp-2712537,Na6Ca3HfP4(SO12)2,1,[6],1.8472815162179184,0.5861750595356685,Octahedron,4.0,4.0,4.0
mp-2712546,Na2Hf3ZnP4(SO12)2,1,[6],1.8940679101232143,0.42805205889778,Octahedron,4.0,4.0,4.0
mp-2712589,Na2Hf3MgP4(SO12)2,1,[6],1.8815233152318376,0.4555050637566206,Octahedron,4.0,4.0,4.0
mp-2712592,Na2Hf3ZnSi2(SO6)4,1,[6],1.918992982336821,0.3843686359202608,Octahedron,4.0,4.0,4.0
mp-2712607,Na6HfMg3P4(SO12)2,1,[6],1.7996322225234518,0.6567660989047357,Octahedron,4.0,4.0,4.0
mp-2712614,Na2HfTiSi(PO6)2,1,[6],1.8588500255622091,0.5168521503488557,Octahedron,4.0,4.0,4.0
mp-2712619,Na2Hf2Si(PO6)2,1,[6],1.861762052614803,0.522482491063072,Octahedron,4.0,4.0,4.0
mp-2712627,NaHfScP2SO12,1,[6],1.9722820746076737,0.2557260399398884,Octahedron,4.0,4.0,4.0
mp-2712685,NaHfInP2SO12,1,[6],1.9919229821406628,0.2248189445543388,Octahedron,4.0,4.0,4.0
mp-2712690,NaHfGaSi(SO6)2,1,[6],1.908911424496663,0.3720047343888709,Octahedron,4.0,4.0,4.0
mp-2712691,Na2HfSiSn(PO6)2,1,[6],1.8584481370181656,0.5044492201844621,Octahedron,4.0,4.0,4.0
mp-2712701,Na3HfZn3PS5O24,1,[6],1.890676369346353,0.4355626667540178,Octahedron,4.0,4.0,4.0
mp-2712718,Na2CaHf3P4(SO12)2,1,[6],1.8790963209951288,0.4888278725850336,Octahedron,4.0,4.0,4.0
mp-2712765,NaHfAlP2SO12,1,[6],1.9795597631631785,0.1395957542263644,Octahedron,4.0,4.0,4.0
mp-2712783,Na2HfZrSi(PO6)2,1,[6],1.841313730986014,0.5787230973483012,Octahedron,4.0,4.0,4.0
mp-2712792,NaHfGaP2SO12,1,[6],1.9988555180668537,0.1181666653046132,Octahedron,4.0,4.0,4.0
mp-2712835,Na7Hf3Nb(SiO4)6,1,[6],1.701360490780622,0.9230627912304276,Octahedron,4.0,4.0,4.0
mp-2712847,Hf2Sc2SiS5O24,1,[6],1.929807061615768,0.3383688744236129,Octahedron,4.0,4.0,4.0
mp-2712855,Na7HfMg3P5SO24,1,[6],1.7481439291037162,0.7869372396657776,Octahedron,4.0,4.0,4.0
mp-2712869,HfGaP(SO6)2,1,[6],1.94848214557914,0.240916548728817,Octahedron,4.0,4.0,4.0
mp-2712881,Hf3MgP2(SO6)4,1,[6],1.913038362603983,0.3720167264188016,Octahedron,4.0,4.0,4.0
mp-2712889,Hf2In2SiS5O24,1,[6],1.93015544163489,0.3470257555714816,Octahedron,4.0,4.0,4.0
mp-2712923,HfInP(SO6)2,1,[6],1.950883394246374,0.3220438871451905,Octahedron,4.0,4.0,4.0
mp-2712934,Na3Hf4SiP5O24,1,[6],1.8802870650270656,0.4604671551951614,Octahedron,4.0,4.0,4.0
mp-2712951,Hf2Al2SiS5O24,1,[6],1.914391379858829,0.3235945710049743,Octahedron,4.0,4.0,4.0
mp-2712968,HfScP(SO6)2,1,[6],1.9514884166295392,0.3013070660994937,Octahedron,4.0,4.0,4.0
mp-2712969,Na3Hf2Ta2Si3(PO8)3,1,[6],1.87241664505852,0.4885332854374858,Octahedron,4.0,4.0,4.0
mp-2712970,Hf3ZnP2(SO6)4,1,[6],1.9174782817117904,0.3659215323087537,Octahedron,4.0,4.0,4.0
mp-2713002,Hf3MgSiS5O24,1,[6],1.9212034665120008,0.3612365717364491,Octahedron,4.0,4.0,4.0
mp-2713004,YHfP(SO6)2,1,[6],1.9456375990066872,0.3752093928804022,Octahedron,4.0,4.0,4.0
mp-2713007,Na3Hf2Nb2Si3(PO8)3,1,[6],1.8749358626163024,0.4674391407468033,Octahedron,4.0,4.0,4.0
mp-2713009,LaHfP(SO6)2,1,[6],1.955308205089858,0.3750763290518102,Octahedron,4.0,4.0,4.0
mp-2713012,CaHf3SiS5O24,1,[6],1.931105840356977,0.3662824520284046,Octahedron,4.0,4.0,4.0
mp-2713021,Y2Hf2SiS5O24,1,[6],1.93478046121307,0.3706202494886989,Octahedron,4.0,4.0,4.0
mp-2713024,Na3Hf2Ti2SiP5O24,1,[6],1.892796408167032,0.4322759855847754,Octahedron,4.0,4.0,4.0
mp-2713038,CaHf3P2(SO6)4,1,[6],1.92293988499113,0.3759561337486289,Octahedron,4.0,4.0,4.0
mp-2713063,Na3Hf2Zr2SiP5O24,1,[6],1.8953000087976457,0.4403813264716083,Octahedron,4.0,4.0,4.0
mp-2713077,Na7Hf3Ta(SiO4)6,1,[6],1.681315561272897,0.971537643917504,Octahedron,4.0,4.0,4.0
mp-2713087,Na3Hf2SiSn2P5O24,1,[6],1.8954257972107944,0.4146297813654554,Octahedron,4.0,4.0,4.0
mp-2713094,HfAlP(SO6)2,1,[6],1.9349983858596096,0.2525521144466632,Octahedron,4.0,4.0,4.0
mp-2713099,La2Hf2SiS5O24,1,[6],1.9391268966979065,0.3652225477130207,Octahedron,4.0,4.0,4.0
mp-2713105,Hf2Ga2SiS5O24,1,[6],1.924977233355209,0.3144420983814625,Octahedron,4.0,4.0,4.0
mp-2713116,Hf3ZnSiS5O24,1,[6],1.923778395755018,0.3545349191886363,Octahedron,4.0,4.0,4.0
mp-2713131,Na5HfIn3(PO4)6,1,[6],1.915383302116448,0.3918744414891641,Octahedron,4.0,4.0,4.0
mp-2713141,Na10Ca3Hf5(PO4)12,1,[6],1.845460402929693,0.5967245157916216,Octahedron,4.0,4.0,4.0
mp-2713163,NaHfGe(PO4)3,1,[6],1.9130030485053264,0.3374153350828726,Octahedron,4.0,4.0,4.0
mp-2713179,Hf2P2SO12,1,[6],1.9412281181020092,0.3046652906139856,Octahedron,4.0,4.0,4.0
mp-2713182,Na2Hf2Zr2Si3(SO8)3,1,[6],1.9219601935814232,0.3927879067528713,Octahedron,4.0,4.0,4.0
mp-2713183,HfGeP2SO12,1,[6],1.9634371959256929,0.1976228921318473,Octahedron,4.0,4.0,4.0
mp-2713195,Na5HfSc3(PO4)6,1,[6],1.874954511314212,0.4792216216578617,Octahedron,4.0,4.0,4.0
mp-2713197,NaHfSn(PO4)3,1,[6],1.9787645204315991,0.1880550373913375,Octahedron,4.0,4.0,4.0
mp-2713208,HfZrSi(SO6)2,1,[6],1.9542498768084535,0.3014028843898819,Octahedron,4.0,4.0,4.0
mp-2713249,Na3Hf2Si2PO12,1,[6],1.816787715548692,0.6500335809808441,Octahedron,4.0,4.0,4.0
mp-2713266,Na4Hf3Zn(PO4)6,1,[6],1.8573084289237396,0.5240753271421557,Octahedron,4.0,4.0,4.0
mp-2713307,Na2HfGa(PO4)3,1,[6],1.820003747878583,0.5700106909563454,Octahedron,4.0,4.0,4.0
mp-2713308,Na3Hf2Si2PO12,1,[6],1.783387446283152,0.7243315701997751,Octahedron,4.0,4.0,4.0
mp-2713310,Na2YHf(PO4)3,1,[6],1.8541445199876312,0.6280319161703123,Octahedron,4.0,4.0,4.0
mp-2713315,Na2HfAl(PO4)3,1,[6],1.801214573499061,0.5937928328738409,Octahedron,4.0,4.0,4.0
mp-2713331,Na3HfTa(GeO4)3,1,[6],1.9076040895848263,0.4045539025291601,Octahedron,4.0,4.0,4.0
mp-2713334,Na5Y3Hf(PO4)6,1,[6],1.911067990953486,0.4357733522262873,Octahedron,4.0,4.0,4.0
mp-2713341,Hf2Si(SO6)2,1,[6],1.9374272207185512,0.3310667769958992,Octahedron,4.0,4.0,4.0
mp-2713342,HfZrP2SO12,1,[6],1.9599069293977784,0.2652190672915939,Octahedron,4.0,4.0,4.0
mp-2713401,NaHfZr(PO4)3,1,[6],1.962471031031751,0.2566243336771219,Octahedron,4.0,4.0,4.0
mp-2713402,HfSiGe(SO6)2,1,[6],1.945288455034547,0.2662425846129588,Octahedron,4.0,4.0,4.0
mp-2713403,Na5HfNb3(SiO4)6,1,[6],1.8379820600356669,0.5792319305481851,Octahedron,4.0,4.0,4.0
mp-2713419,Na10Hf5Mg3(PO4)12,1,[6],1.7982331520432164,0.6729143739416877,Octahedron,4.0,4.0,4.0
mp-2713420,HfSiSn(SO6)2,1,[6],1.9449433903142137,0.2902360336240134,Octahedron,4.0,4.0,4.0
mp-2713424,Na2Hf4Si3(SO8)3,1,[6],1.9105647300756696,0.4102081890131591,Octahedron,4.0,4.0,4.0
mp-2713426,HfTiSi(SO6)2,1,[6],1.953818108369683,0.2635610682980479,Octahedron,4.0,4.0,4.0
mp-2713473,HfSnP2SO12,1,[6],1.956051228782875,0.2509692695696274,Octahedron,4.0,4.0,4.0
mp-2713475,HfTiP2SO12,1,[6],1.9707192300291296,0.2054205242006438,Octahedron,4.0,4.0,4.0
mp-2713483,Na4HfMg3P2(SO6)4,1,[6],1.9187002542407732,0.3605341474767599,Octahedron,4.0,4.0,4.0
mp-2713519,Na5HfTa3(SiO4)6,1,[6],1.842670173576193,0.546812574662451,Octahedron,4.0,4.0,4.0
mp-2713577,Na6Hf3MgGe2(PO6)4,1,[6],1.78920745694719,0.7115277601677148,Octahedron,4.0,4.0,4.0
mp-2713579,Na3HfTa(GeO4)3,1,[6],1.7257147399458674,0.8358404499824447,Octahedron,4.0,4.0,4.0
mp-2713602,Na4CaHf3(PO4)6,1,[6],1.8934428566219703,0.45326126618715,Octahedron,4.0,4.0,4.0
mp-2713635,Na6Hf3MgGe2(PO6)4,1,[6],1.8028855983658971,0.6818922151051776,Octahedron,4.0,4.0,4.0
mp-2713637,Na2HfSc(PO4)3,1,[6],1.8430249734420951,0.5834240288313035,Octahedron,4.0,4.0,4.0
mp-2713645,Na4Hf3Mg(PO4)6,1,[6],1.84086431023029,0.5583775828915807,Octahedron,4.0,4.0,4.0
mp-2713660,Na2HfIn(PO4)3,1,[6],1.852474851529167,0.5773076598913577,Octahedron,4.0,4.0,4.0
mp-2713676,Na3Ca3HfPS5O24,1,[6],1.8882204175940107,0.4898029600230892,Octahedron,4.0,4.0,4.0
mp-2713686,Na6Hf2Mg6SiS11O48,1,[6],1.8884705633764096,0.4377489317485236,Octahedron,4.0,4.0,4.0
mp-2713712,Na6Hf2Zn6SiS11O48,1,[6],1.898454930428877,0.4276147823691288,Octahedron,4.0,4.0,4.0
mp-2713715,Na6Ca6Hf2SiS11O48,1,[6],1.9049921055660104,0.4620242963463261,Octahedron,4.0,4.0,4.0
mp-2713739,Na3Ca2Hf2P3(SO8)3,1,[6],1.871247334201212,0.4879170217958433,Octahedron,4.0,4.0,4.0
mp-2713740,Na3Hf2Mg2P3(SO8)3,1,[6],1.8532565035980908,0.5185068894835316,Octahedron,4.0,4.0,4.0
mp-2713757,Hf2Ta2Si3(SO8)3,1,[6],1.947418321368405,0.255161368136813,Octahedron,4.0,4.0,4.0
mp-2713805,Na2Hf2Ti2Si3(SO8)3,1,[6],1.9326667716615715,0.3431220848644652,Octahedron,4.0,4.0,4.0
mp-2713809,Na6Hf2Zr2Si5SO24,1,[6],1.7895566842726442,0.720604050678117,Octahedron,4.0,4.0,4.0
mp-2713832,NaHf3TaSi3(SO8)3,1,[6],1.9309304074878757,0.3444541771357846,Octahedron,4.0,4.0,4.0
mp-2713844,NaHfTi(PO4)3,1,[6],1.890655104434188,0.4025050005704502,Octahedron,4.0,4.0,4.0
mp-2713868,Hf2Nb2Si3(SO8)3,1,[6],1.957308596836672,0.2379321441610009,Octahedron,4.0,4.0,4.0
mp-2713879,Na6Hf4Si5SO24,1,[6],1.8193262618679225,0.6414214061328503,Octahedron,4.0,4.0,4.0
mp-2713916,NaHf3Ta(PO4)6,1,[6],2.0041286387520927,0.1392526307917216,Octahedron,4.0,4.0,4.0
mp-2713974,Na6Hf2Ti2Si5SO24,1,[6],1.8191299853217164,0.6150931673372012,Octahedron,4.0,4.0,4.0
mp-2713988,Na3Hf2Zn2P3(SO8)3,1,[6],1.8754890447715509,0.4674541394775343,Octahedron,4.0,4.0,4.0
mp-2714016,NaHf3NbSi3(SO8)3,1,[6],1.936088494552802,0.3321701266985297,Octahedron,4.0,4.0,4.0
mp-2714017,NaHf3Nb(PO4)6,1,[6],1.9914475271905363,0.1771605503354753,Octahedron,4.0,4.0,4.0
mp-2714030,Na2HfZn3(SO4)6,1,[6],1.737259894073592,0.8029667268235079,Octahedron,4.0,4.0,4.0
mp-2714036,Na2HfMg3(SO4)6,1,[6],1.7044780612277637,0.8866355909516489,Octahedron,4.0,4.0,4.0
mp-2714051,Na14Ca5Hf3(PO4)12,1,[6],1.893862172985568,0.5131449729089704,Octahedron,4.0,4.0,4.0
mp-2714052,Na5Hf4Si3(PO8)3,1,[6],1.8626700875572388,0.5167797562425008,Octahedron,4.0,4.0,4.0
mp-2714057,NaCa2Hf2PS5O24,1,[6],1.868217428981278,0.5531338749931738,Octahedron,4.0,4.0,4.0
mp-2714085,Na2Hf4Zn4SiS11O48,1,[6],1.9066662844700983,0.3907507025730347,Octahedron,4.0,4.0,4.0
mp-2714171,Na2Ca3Hf(SO4)6,1,[6],1.6387589343191458,1.1241788525797063,Octahedron,4.0,4.0,4.0
mp-2714180,Na14Hf3Mg5(PO4)12,1,[6],1.6732946765555166,0.9795167095123852,Octahedron,4.0,4.0,4.0
mp-2714197,NaHf2Zn2PS5O24,1,[6],1.8988803271188168,0.4131221420709433,no_data,4.0,4.0,4.0
mp-2714204,Na5Y2Hf2SiP5O24,1,[6],1.8464129962638285,0.6075212174061286,Octahedron,4.0,4.0,4.0
mp-2714218,Na5Hf2Zr2Si3(PO8)3,1,[6],1.8634785092526367,0.5209079856575975,Octahedron,4.0,4.0,4.0
mp-2714219,Na2Hf4Mg4SiS11O48,1,[6],1.901961593730062,0.4047684867839082,Octahedron,4.0,4.0,4.0
mp-2714236,NaHf2Mg2PS5O24,1,[6],1.878152230539993,0.456039802614185,Octahedron,4.0,4.0,4.0
mp-2714277,Na2Ca4Hf4SiS11O48,1,[6],1.900959658194963,0.4317315216225014,Octahedron,4.0,4.0,4.0
mp-2714287,Na5Hf2Ti2Si3(PO8)3,1,[6],1.8795942386328215,0.4634338787775922,Octahedron,4.0,4.0,4.0
mp-2714289,Na5Hf2Si3Sn2(PO8)3,1,[6],1.8786020958199117,0.4638451106204427,Octahedron,4.0,4.0,4.0
mp-2714300,Na5Hf2Sc2SiP5O24,1,[6],1.841964040365341,0.581910750754425,Octahedron,4.0,4.0,4.0
mp-2714304,Na14Hf3Zn5(PO4)12,1,[6],1.6866177134125508,0.9557912867134868,Octahedron,4.0,4.0,4.0
mp-2714342,Na14Hf4Zr4Si11SO48,1,[6],1.7468786679751789,0.8332927270771686,Octahedron,4.0,4.0,4.0
mp-2714353,Na2Ca2Hf2SiS5O24,1,[6],1.9026969486936545,0.4758713822503481,Octahedron,4.0,4.0,4.0
mp-2714397,Na7Hf2Si5Sn2PO24,1,[6],1.7137727275818566,0.8824585375475114,Octahedron,4.0,4.0,4.0
mp-2714403,Na7Hf4Si5PO24,1,[6],1.7433928379375057,0.8266808098188785,Octahedron,4.0,4.0,4.0
mp-2714456,Na14Hf4Ti4Si11SO48,1,[6],1.8051045573974236,0.6693065370280731,no_data,4.0,4.0,4.0
mp-2714479,Na7Hf2Ti2Si5PO24,1,[6],1.7100773532628075,0.8983734136832741,Octahedron,4.0,4.0,4.0
